=== kbplacer.kle_serial ===
=== layout2image.py ===
=== kbplacer ===
13:37:38: [INFO] User layout: https://editor.keyboard-tools.xyz/#share=NrDeCIGNwLgAnAYgIareAvgGgQFiwOzg7j4CMADOALpYBQY4AHrHBQHQCsJAnqx2WwJuANmJwILeGXYUS0eEgLKVmEnKo4IChIkj6Da4Vk0I5ZceDkAmS3IDMdrLiecnY9YScAOJwE4nSkCLLShWJDR0EgB3VmshKywyW08yR1oGSTiuGNYZTgTuEIkwxT0DfSNwMhNLGuLqrBSEGscSGpd2rDcujxavLt8ugK6g0eLtcJRI5EtY6S4E+ubGtJp6YHBuHoRrWtCpNhyEebgZAgKSbmbJsorKhL2GvZW9tt3nSz2d8D2+34GHyGHxGHzGYImpV0KlUuXg1nY1kuYJuUIiMyqT3SG1IWH++E6JUOHG4J2ySIS9n2JR0SHu0EpSUsVJWVPe4CphI53WZeN5RBIVOB3NB3PBt10M1mcLO7AujLIDSpyV5awym3Ilnw7yy8BJMpkFKun1Cp0NyNxpggZsRFvwqNp5Qqc1YIltCXwOwl6MiLoWRrwWGB1ry7pI+FBuqOdqSDXIK3I6WoQA
13:37:46: [INFO] Adding track segment (B.Cu): [(43180000, 140655000), (62230000, 140655000)]
13:37:46: [INFO] Routing pad 'D60:1' at (62230000, 140655000) with pad 'D57:1' at (116998750, 140655000) using coordinate system rotated by 0 degree(s)
13:37:46: [INFO] Adding track segment (B.Cu): [(62230000, 140655000), (116998750, 140655000)]
13:37:46: [INFO] Could not add track segment due to detected collision
13:37:46: [INFO] Routing pad 'D57:1' at (116998750, 140655000) with pad 'D59:1' at (140811250, 140655000) using coordinate system rotated by 0 degree(s)
13:37:46: [INFO] Adding track segment (B.Cu): [(116998750, 140655000), (140811250, 140655000)]
13:37:46: [INFO] Routing pad 'D59:1' at (140811250, 140655000) with pad 'D62:1' at (212248750, 140655000) using coordinate system rotated by 0 degree(s)
13:37:46: [INFO] Adding track segment (B.Cu): [(140811250, 140655000), (212248750, 140655000)]
13:37:46: [INFO] Routing pad 'D62:1' at (212248750, 140655000) with pad 'D65:1' at (283686250, 140655000) using coordinate system rotated by 0 degree(s)
13:37:46: [INFO] Adding track segment (B.Cu): [(212248750, 140655000), (283686250, 140655000)]
13:37:46: [INFO] Routing pad 'D65:1' at (283686250, 140655000) with pad 'D66:1' at (307498750, 140655000) using coordinate system rotated by 0 degree(s)
13:37:46: [INFO] Adding track segment (B.Cu): [(283686250, 140655000), (307498750, 140655000)]
13:37:46: [INFO] Routing pad 'D66:1' at (307498750, 140655000) with pad 'D68:1' at (338455000, 140655000) using coordinate system rotated by 0 degree(s)
13:37:46: [INFO] Adding track segment (B.Cu): [(307498750, 140655000), (338455000, 140655000)]
13:37:46: [INFO] Routing pad 'D68:1' at (338455000, 140655000) with pad 'D69:1' at (357505000, 140655000) using coordinate system rotated by 0 degree(s)
13:37:46: [INFO] Adding track segment (B.Cu): [(338455000, 140655000), (357505000, 140655000)]
13:37:46: [INFO] Routing pad 'D69:1' at (357505000, 140655000) with pad 'D70:1' at (376555000, 140655000) using coordinate system rotated by 0 degree(s)
13:37:46: [INFO] Adding track segment (B.Cu): [(357505000, 140655000), (376555000, 140655000)]
13:37:46: [INFO] Routing ROW2 pads
13:37:46: [INFO] Routing pad 'D29:1' at (62230000, 102555000) with pad 'D30:1' at (124142500, 102555000) using coordinate system rotated by 0 degree(s)
13:37:46: [INFO] Adding track segment (B.Cu): [(62230000, 102555000), (124142500, 102555000)]
13:37:46: [INFO] Could not add track segment due to detected collision
13:37:46: [INFO] Routing pad 'D30:1' at (124142500, 102555000) with pad 'D31:1' at (143192500, 102555000) using coordinate system rotated by 0 degree(s)
13:37:46: [INFO] Adding track segment (B.Cu): [(124142500, 102555000), (143192500, 102555000)]
13:37:46: [INFO] Routing pad 'D31:1' at (143192500, 102555000) with pad 'D32:1' at (162242500, 102555000) using coordinate system rotated by 0 degree(s)
13:37:46: [INFO] Adding track segment (B.Cu): [(143192500, 102555000), (162242500, 102555000)]
13:37:46: [INFO] Routing pad 'D32:1' at (162242500, 102555000) with pad 'D33:1' at (181292500, 102555000) using coordinate system rotated by 0 degree(s)
13:37:46: [INFO] Adding track segment (B.Cu): [(162242500, 102555000), (181292500, 102555000)]
13:37:46: [INFO] Routing pad 'D33:1' at (181292500, 102555000) with pad 'D34:1' at (200342500, 102555000) using coordinate system rotated by 0 degree(s)
13:37:46: [INFO] Adding track segment (B.Cu): [(181292500, 102555000), (200342500, 102555000)]
13:37:46: [INFO] Routing pad 'D34:1' at (200342500, 102555000) with pad 'D35:1' at (219392500, 102555000) using coordinate system rotated by 0 degree(s)
13:37:46: [INFO] Adding track segment (B.Cu): [(200342500, 102555000), (219392500, 102555000)]
13:37:46: [INFO] Routing pad 'D35:1' at (219392500, 102555000) with pad 'D36:1' at (238442500, 102555000) using coordinate system rotated by 0 degree(s)
13:37:46: [INFO] Adding track segment (B.Cu): [(219392500, 102555000), (238442500, 102555000)]
13:37:46: [INFO] Routing pad 'D36:1' at (238442500, 102555000) with pad 'D37:1' at (257492500, 102555000) using coordinate system rotated by 0 degree(s)
13:37:46: [INFO] Adding track segment (B.Cu): [(238442500, 102555000), (257492500, 102555000)]
13:37:46: [INFO] Routing pad 'D37:1' at (257492500, 102555000) with pad 'D38:1' at (276542500, 102555000) using coordinate system rotated by 0 degree(s)
13:37:46: [INFO] Adding track segment (B.Cu): [(257492500, 102555000), (276542500, 102555000)]
13:37:46: [INFO] Routing pad 'D38:1' at (276542500, 102555000) with pad 'D39:1' at (295592500, 102555000) using coordinate system rotated by 0 degree(s)
13:37:46: [INFO] Adding track segment (B.Cu): [(276542500, 102555000), (295592500, 102555000)]
13:37:46: [INFO] Routing pad 'D39:1' at (295592500, 102555000) with pad 'D40:1' at (314642500, 102555000) using coordinate system rotated by 0 degree(s)
13:37:46: [INFO] Adding track segment (B.Cu): [(295592500, 102555000), (314642500, 102555000)]
13:37:46: [INFO] Routing pad 'D40:1' at (314642500, 102555000) with pad 'D41:1' at (345598750, 102555000) using coordinate system rotated by 0 degree(s)
13:37:46: [INFO] Adding track segment (B.Cu): [(314642500, 102555000), (345598750, 102555000)]
13:37:46: [INFO] Routing pad 'D41:1' at (345598750, 102555000) with pad 'D42:1' at (376555000, 102555000) using coordinate system rotated by 0 degree(s)
13:37:46: [INFO] Adding track segment (B.Cu): [(345598750, 102555000), (376555000, 102555000)]
13:37:46: [INFO] Removing dangling tracks
